fips,rural_urban_continuum_code_2003,economic_typology_2015,census_2010_pop,residual_2010,r_birth_2011,r_death_2011,r_international_mig_2011,r_domestic_mig_2011,r_domestic_mig_2012,r_domestic_mig_2013,r_domestic_mig_2014,r_domestic_mig_2016
6013,1.0,0.0,1049025,1.0,11.647890915,6.8584217037,2.8791584434,4.5297878167,4.2576066688,6.8108463165,5.8557574728,3.1092027893
6015,7.0,4.0,28610,3.0,11.717448122,10.419407462,0.07016436,-5.648230981,-11.12425618,-15.56976038,-25.5314506,6.0470570989
6017,1.0,5.0,181058,-18.0,9.0203053536,7.2361298305,0.480567401,-3.347400517,-3.546226809,3.5906047683,7.2300590528,6.5093308505
6019,2.0,0.0,930450,-9.0,17.441068265,6.4078826789,0.6134297294,-3.761799038,-4.934063024,-3.920784958,-1.798040983,-3.299563586
6021,6.0,1.0,28122,2.0,15.142359507,8.35317954,-0.710908897,-5.616180286,-14.71691373,-7.294286741,-3.199137311,-0.935369561
6023,5.0,0.0,134623,26.0,11.455974424,8.784393825,0.4440300164,-1.369092551,-6.441450624,-3.227065712,-0.148755843,7.5610187478
6025,3.0,4.0,174528,15.0,17.860097803,5.5748611991,-0.530667443,-5.654746621,-7.089320328,-14.00514995,-5.366635441,-8.526492832
6027,7.0,5.0,18546,0.0,10.405658077,10.785031027,0.0541961358,-6.124163347,-3.701385298,-1.089680724,-5.675461813,-11.71246184
6029,2.0,0.0,839631,23.0,17.062510435,6.3956290417,0.7199671278,-3.115515647,-4.923670762,-1.672878272,-2.571662269,-5.038457226
6031,3.0,4.0,152982,94.0,16.934110795,4.9566457839,-0.157771219,-15.21834879,-18.47724519,-16.65294961,-16.87611729,-15.54094441
6033,4.0,0.0,64665,1.0,11.505124587,12.388941436,-0.542694556,-6.062673468,-2.059202059,-0.57925636,5.1314142678,-3.651599916
6035,6.0,4.0,34895,-2.0,8.7149123442,5.7616862342,0.8106895204,-20.84630195,-20.44935543,-49.54530247,-18.24651608,-18.94251093
6037,1.0,0.0,9818605,493.0,13.465363583,5.9065790147,3.405123157,-5.565762126,-3.919370102,-4.593067424,-5.965090026,-7.838989053
6039,3.0,0.0,150865,-5.0,16.130257945,6.6675257136,-0.442739567,-4.45382788,-9.637139597,-9.844930785,5.8000301812,-5.814029109
6041,1.0,5.0,252409,-24.0,9.3845911702,7.2007554891,2.659951208,4.9028094751,-1.439082429,5.0692946139,3.2538629985,-5.300319477
6043,8.0,5.0,18251,0.0,8.0665075315,8.5055011386,0.0,-5.487420089,-16.14379629,-1.064724012,-4.391520986,-8.153258453
6045,4.0,5.0,87841,3.0,11.579770803,9.5698697561,0.1141989231,-7.445769786,-3.539072969,-5.081965333,-0.218041187,0.4472682233
6047,3.0,0.0,255793,1.0,16.669961125,5.6354623288,0.2945633679,-1.310031821,-4.333248745,-5.767910452,-1.086533256,-4.93275978
6049,6.0,4.0,9686,-1.0,10.310888924,10.415039317,0.624902359,-19.8927251,-12.19512195,-20.22058824,-5.600395322,-8.880501748
6051,7.0,5.0,14202,7.0,10.739565536,2.6500226647,0.2789497542,3.1381847345,-15.02451918,-27.39629551,-5.460799262,1.3403880071
6053,2.0,5.0,415057,-19.0,16.400005258,5.559080768,0.1505683957,-1.216497038,-0.851825035,-6.11861421,-6.83827046,-2.924216748
6055,3.0,5.0,136484,-14.0,10.95281472,8.4532701767,1.472034979,2.8566223356,1.9621401084,5.0985552895,2.6429987321,-2.697886419
6057,4.0,5.0,98764,-16.0,7.7876966545,9.570056357,0.0101270438,0.9316880263,-3.789918613,0.2346041056,7.2260953641,3.7755138191
6059,1.0,0.0,3010232,-340.0,12.611547773,5.8274116563,2.7026394184,1.7871388662,0.6890429924,-0.355489827,-2.772692938,-4.454991285
6061,1.0,5.0,348432,43.0,10.909621165,7.8941146657,0.9117306034,13.891150126,7.7924506448,10.938992174,7.2228310067,13.948155321
6063,7.0,5.0,20007,0.0,8.5282466631,11.303711554,0.4037039841,-7.468523705,-15.75608758,-19.02173913,-10.60852414,15.798554944
6065,1.0,5.0,2189641,462.0,13.979925359,6.5190053489,0.4887675888,6.6984606075,4.8468680663,4.0277407954,5.2223405288,7.191862201
6067,1.0,4.0,1418788,-133.0,14.145149421,7.1513806984,2.580633411,-0.893835025,-0.648930619,-0.322514733,2.7576018208,2.6465548027
6069,1.0,0.0,55269,3.0,13.66901958,4.8254150485,-0.520212031,-0.035876692,3.96176805,4.7435829863,3.6327608983,9.7921509524
6071,1.0,0.0,2035210,-116.0,15.328859551,5.9487892142,0.3783820025,0.0102397191,-3.30742109,-4.917894737,-1.37592335,-1.300569223
6073,1.0,0.0,3095313,-304.0,14.321911785,6.3028334226,2.8533573661,0.031728898,-0.1058387,-0.255948251,0.3056368635,-3.426477762
6075,1.0,0.0,805235,-32.0,10.978592423,7.108512141,7.6315959917,0.9647442718,4.4170782341,0.8043403211,0.9051529827,-1.563543155
6077,2.0,0.0,685306,-63.0,15.273463768,6.8868120517,1.1306706354,0.9801075802,-0.562431714,-5.286667965,5.1159253692,5.4622426258
6079,3.0,5.0,269637,-32.0,9.7770217801,8.3422697186,0.1257256961,3.1024664423,9.6988727445,3.775533958,6.9937518392,4.4849434043
6081,1.0,0.0,718451,-60.0,12.629459208,6.2857249405,4.8589717294,0.7596459497,3.9616562912,1.0484681276,-0.908447968,-8.8090956
6083,2.0,0.0,423895,9.0,13.529735761,6.7413297179,1.6547328183,-5.576190678,1.5693116545,2.7097072776,1.2247523597,-4.135041943
6085,1.0,3.0,1781642,-29.0,13.355404278,5.0904729004,7.866942887,-1.647538947,-0.857008137,-1.164059501,-4.050899133,-10.93674774
6087,2.0,5.0,262382,25.0,12.283974584,6.4393329609,0.3484815485,0.3068152764,0.0489459674,3.6624834628,2.2420818378,-2.062423914
6089,3.0,0.0,177223,-25.0,11.86376676,11.548151112,0.7721311383,0.7270431886,0.8552226251,1.7290160327,1.6795384628,0.739734088
6091,8.0,5.0,3240,-1.0,5.3814498259,11.079455524,0.0,-32.9218107,-7.785888078,-6.562756358,-10.66666667,-10.44474394
6093,7.0,0.0,44900,0.0,10.317912298,12.059897491,0.2903308655,-5.73961788,-11.83845581,-9.861775348,-3.499481985,6.094886298
6095,2.0,0.0,413344,-47.0,12.465238845,6.9179064661,1.8137825797,-1.621083235,0.3038219364,2.1723328744,5.3010267807,6.1701291004
6097,2.0,5.0,483878,-21.0,10.921890686,7.9615213706,0.2118957884,2.3431971166,2.7030511124,5.1927411373,5.7705113572,0.259116413
6099,2.0,0.0,514453,-19.0,15.076909669,7.1094843155,1.1252003234,-4.415588188,-2.474026575,-2.289546162,0.9605636321,3.2019663094
6101,3.0,0.0,94737,9.0,14.109589765,7.7364941633,2.9910216506,-12.26001807,-12.70995543,-4.229024463,-5.948701693,-3.256135355
6103,4.0,0.0,63463,-3.0,11.553313894,9.7407203089,0.315233667,-5.705729372,-3.413859321,-5.631032541,-3.516980171,1.9587555584
6105,8.0,4.0,13786,-2.0,8.1632653061,11.734693878,-0.072886297,-1.457725948,-11.77596232,-1.560410165,-18.75353041,-14.58220816
6107,2.0,0.0,442179,-6.0,18.3241866,6.4040244877,-0.811461158,-2.513056994,-4.140255621,-4.737104027,-4.810499803,-5.665672919
6109,4.0,5.0,55365,9.0,8.071259771,11.070714416,0.7634975459,-4.290129067,-8.968280896,-2.347114158,0.5192493138,6.4441029939
6111,2.0,0.0,823318,-94.0,13.301143792,6.1406624956,0.5860333157,-1.68560098,-3.150969425,-1.828131692,-2.420804638,-4.814765596
6113,1.0,4.0,200849,9.0,12.03393321,6.0839596355,4.0989809616,-5.706813687,3.3798243672,-2.72593631,-1.567435916,5.1722847843
6115,3.0,4.0,72155,-5.0,17.30220869,7.7052134468,0.6766226862,-8.340410254,-7.517399475,-6.033017057,-3.546510438,3.3155029967
8001,1.0,0.0,441603,50.0,16.283212709,5.5118250861,2.8932058775,5.319837659,7.5419689096,9.3687938994,10.24713556,4.6772997145
8003,7.0,4.0,15445,1.0,14.988470407,8.4550345888,0.4483730464,5.4445298488,-7.454840868,2.224552706,-6.01456157,6.135161361
8005,1.0,0.0,572003,21.0,13.271130295,5.8980886781,4.819443188,7.1128571613,6.1312441436,8.7521069042,6.0627241852,2.1701915218
8007,7.0,5.0,12084,1.0,11.218681182,6.6481073669,0.7479120788,-7.479120788,5.2167432617,4.8463939543,-0.245428887,31.810249088
8009,9.0,1.0,3788,-1.0,10.019775873,19.512195122,0.2636783125,1.5820698748,-10.66666667,-16.26457034,-16.29159188,0.8468595625
8011,7.0,1.0,6499,0.0,6.3447848963,9.4398019189,2.9402661715,-11.76106469,-100.7170795,-12.92100956,12.779552716,-6.142296536
8013,2.0,0.0,294567,-5.0,10.06732841,5.0655973001,3.3781853262,8.1210902967,7.9434003775,8.845189634,2.535572016,4.0295521347
8014,1.0,0.0,55889,15.0,11.906541563,5.5927329646,2.180814112,13.700437042,17.207033933,12.306917394,18.915128001,18.374321619
8015,7.0,5.0,17809,-1.0,8.0366112289,8.6505190311,1.0603862038,11.775867842,6.6331324968,14.73609247,6.5206759767,28.630507396
8017,9.0,1.0,1836,1.0,11.363636364,11.363636364,9.1991341991,7.0346320346,-1.070950469,-2.132764596,-27.38255034,6.5270601033
8019,1.0,2.0,9088,2.0,7.4057698685,5.9688294462,2.9844147231,-12.26926053,-4.326363082,-2.88216384,6.5020938946,7.9582728397
8021,9.0,1.0,8256,0.0,12.649078424,10.601132394,1.4456089628,-6.143838092,-10.52122385,-7.052957986,-3.165134823,-3.599131244
8023,9.0,1.0,3524,0.0,10.041841004,9.7629009763,4.7419804742,25.941422594,-9.66316952,-15.39753639,8.4483244157,36.04347228
8025,8.0,4.0,5823,1.0,5.4500553521,5.9609980414,5.4500553521,-1.532828068,-78.24477928,-23.30528068,48.927430397,-63.04407587
8027,8.0,5.0,4255,2.0,4.9388523048,6.8203198495,0.0,-10.58325494,0.7105637139,13.679245283,20.927799093,40.124140989
8029,6.0,2.0,30952,2.0,11.134148532,11.721874847,0.8815894732,-15.60739882,1.6103059581,-4.276104797,-10.3480871,16.993312202
8031,1.0,0.0,600158,217.0,15.697501979,6.726100161,4.2945070999,14.622241069,11.442287247,10.99369898,11.863257464,8.6034663241
8033,9.0,1.0,2064,0.0,8.2664721614,8.2664721614,0.0,-12.15657671,-21.21885023,11.875309253,-22.44389027,37.651721575
8035,1.0,0.0,285465,31.0,12.251412795,3.119796385,1.4770717398,8.6001466718,10.604543548,15.231212248,16.78213986,10.691371239
8037,5.0,5.0,52197,25.0,12.578012482,1.5938550168,5.3192510802,-17.35957753,-7.299899411,-1.046124584,-2.394148475,1.1622972898
8039,1.0,1.0,23086,-2.0,7.7720207254,4.7063903282,0.2158894646,-1.77029361,2.540256609,10.039517249,17.068864038,16.188964991
8041,2.0,0.0,622263,199.0,14.602131079,5.8070006707,1.4141810405,6.0284607889,1.1735296593,3.8979044153,2.2498024027,11.821375666
8043,4.0,4.0,46824,1.0,8.0241148,11.250742974,1.9317313407,12.715462342,-6.036153382,-11.09397756,-0.281144909,18.336228527
8045,5.0,2.0,56389,36.0,15.412058509,5.2443810203,2.3367820193,-13.0217624,2.996214841,-6.033474349,-4.53991709,10.748349545
8047,1.0,5.0,5441,2.0,8.4411413891,5.1380860629,0.0,-11.19368749,-2.025969242,13.319952559,36.00248293,16.383650482
8049,8.0,5.0,14843,4.0,7.1528321809,4.4960659423,1.4305664362,-20.16417453,-28.83546415,2.2430168577,12.399986145,25.146296606
8051,7.0,2.0,15324,0.0,9.8193244305,3.4040324692,0.3927729772,-8.90285415,2.7416038382,7.8829192647,6.8283343969,14.515037825
8053,9.0,5.0,843,1.0,5.9916117436,8.388256441,0.0,-20.37147993,-34.4191764,-1.245330012,-45.65630945,32.216494845
8055,6.0,5.0,6711,0.0,6.8135362253,16.201075025,3.0282383224,-17.10954652,12.678530512,-8.291746641,-2.022874037,37.122612446
8057,9.0,1.0,1394,0.0,8.0116533139,7.2833211945,0.0,-24.03495994,-19.38851603,11.273957159,30.135979419,4.4264109185
8059,1.0,0.0,534543,-63.0,10.324760653,6.9513240042,1.2490079494,4.5945649568,7.0406988082,6.2095349402,7.912859522,7.6898638653
8061,9.0,1.0,1398,1.0,13.403880071,15.520282187,0.0,21.164021164,-5.633802817,-9.996429846,-7.936507937,-28.6133529
8063,7.0,1.0,8270,-2.0,12.534225738,9.9787039854,2.0687557043,-16.06327959,-16.25215464,18.998590427,-31.60548484,-78.15163184
8065,7.0,2.0,7310,2.0,14.239748066,5.7506674882,-0.273841309,2.4645717807,-15.620718,-3.031138055,3.29218107,15.566790846
8067,6.0,5.0,51334,-4.0,10.515410014,4.8219835975,0.3292117316,2.7886170202,7.1321069433,13.664842798,4.7000456949,8.1634137251
8069,2.0,5.0,299630,-1.0,10.962757992,6.1748064594,1.6047892723,9.4273114662,11.303580008,11.096102968,17.809141359,11.643836635
8071,7.0,0.0,15507,4.0,9.7785069729,12.928630025,1.0500410172,-22.24774405,-3.394907639,-39.4038383,-22.99254676,4.9082373026
8073,8.0,4.0,5467,0.0,11.753902663,9.3663911846,1.2855831038,-13.2231405,4.2361175062,-6.620689655,11.155815655,1.983053903
8075,7.0,4.0,22709,-2.0,9.2660003971,8.1187813003,-0.529485737,-8.207028923,-11.39474328,-11.67752077,10.983099476,-0.846193244
8077,3.0,0.0,146723,31.0,12.99785641,8.9015209605,0.4634788862,1.7175982251,-2.166449908,-3.789576627,-2.453379003,9.8871242372
8079,9.0,5.0,712,0.0,7.0671378092,4.2402826855,0.0,7.0671378092,9.7902097902,16.540317023,-43.17548747,13.333333333
8081,7.0,2.0,13795,1.0,13.741411618,4.9968769519,1.6901201455,-37.91747805,-23.76475897,-11.56025402,-21.48887183,9.3547521374
8083,6.0,0.0,25535,-3.0,12.066128653,11.36096529,0.5876361357,-5.210373737,-0.549536819,1.9992943667,-2.467878408,10.520208857
8085,7.0,0.0,41276,4.0,12.098344693,9.688412853,1.4362220058,-9.031158715,-6.150151916,-3.916304388,-0.813469076,14.734497571
8087,6.0,3.0,28159,0.0,16.227752985,9.807207239,6.0324907837,-4.974159067,-15.20282187,-9.952010767,-14.13201719,-11.90412924
8089,6.0,0.0,18831,-3.0,13.263303093,11.724759934,0.2652660619,-2.91792668,-11.42155685,-7.657876288,-3.316298793,6.639596137
8091,9.0,5.0,4436,1.0,6.3070165559,4.2797612344,-0.225250591,-9.460524834,14.333706607,10.155646319,6.5746219592,37.884431201
8093,1.0,5.0,16206,4.0,7.051401002,5.1339147646,-0.185563184,-15.58730748,-2.990281585,6.5150622033,10.99339782,35.574862778
8095,9.0,1.0,4442,0.0,11.273957159,13.754227734,9.4701240135,-22.54791432,-0.680426401,-7.045454545,-1.367521368,-16.49819914
8097,7.0,5.0,17148,0.0,10.138973866,3.2631180258,3.671007779,-9.731084113,0.0,0.2877532228,5.1177072671,-8.687178059
8099,7.0,0.0,12551,1.0,11.338683275,11.897632451,1.5969976444,-4.391743522,-12.03707419,-13.50149567,-26.33414004,-3.017349761
8101,3.0,0.0,159063,2.0,11.678046399,10.326246816,0.5695081577,3.0790990506,1.3399604244,0.4226831679,0.1923142539,9.7809506376
8103,9.0,2.0,6666,3.0,15.557217651,6.1331338818,2.5430067315,6.4323111444,-3.554239171,-14.57140733,-16.70680313,-10.06659439
8105,7.0,0.0,11982,-1.0,12.44986631,10.695187166,0.5848930481,-11.53074866,-3.953067833,-17.24577351,-17.34253667,-0.705187536
8107,7.0,5.0,23509,9.0,9.7673820846,3.7698667695,1.1138242728,-15.03662768,-7.136101797,6.3152055642,11.748416062,6.2395497737
8109,9.0,1.0,6108,1.0,11.684518014,6.0045439792,3.2456994482,-0.324569945,15.813433432,-22.10735586,-9.646302251,19.7394394
8111,9.0,5.0,699,1.0,11.444921316,11.444921316,0.0,-25.75107296,2.8943560058,2.8901734104,24.216524217,-2.898550725
8113,9.0,5.0,7359,0.0,9.970358394,2.425222312,4.7157100512,4.985179197,4.9110698168,-1.447178003,6.2504069275,13.877499527
8115,9.0,1.0,2379,0.0,12.228547333,17.288635884,1.2650221379,3.7950664137,9.2631578947,-16.10852056,0.0,14.246804944
8117,7.0,5.0,27994,2.0,10.977457008,1.9246190858,6.3441147643,-16.57310879,-4.437344693,6.0674078491,9.4409509863,5.5778338862
8119,2.0,5.0,23350,4.0,9.4794824715,5.6364490371,-0.469704086,-7.72876724,3.2468919554,-4.786222517,3.2913719037,27.483876407
8121,9.0,1.0,4814,-1.0,8.5568193676,11.061254304,0.8348116456,-10.43514557,-11.41287118,10.376958916,-1.68847615,12.474012474
8123,3.0,0.0,252825,53.0,14.638406032,5.6292565405,1.4852816772,7.4848840428,10.494150582,13.554284516,15.553366942,24.315126795
8125,7.0,1.0,10043,2.0,15.359460932,11.693008968,5.7474111876,-0.891839667,-8.302856578,-3.756425465,-3.642449301,-4.479394784
9001,2.0,0.0,916829,-52.0,11.268002089,6.9851219717,4.9887541918,0.1223370711,-2.330525646,-2.362637685,-5.687535826,-8.910225534
9003,1.0,0.0,894014,-93.0,10.86100106,8.8343284415,4.1526700519,-4.356899727,-6.010353455,-5.283549369,-8.117721445,-9.220126327
9005,4.0,0.0,189927,-10.0,8.2115463319,8.8135503716,0.6231269885,-4.19290533,-6.915563204,-2.734998905,-7.587746756,-6.780862053
9007,1.0,0.0,165676,-16.0,9.2407848338,8.8007474607,1.8083727659,1.1573585702,-5.328382679,-2.181512737,-4.665040971,-3.051838442
9009,2.0,0.0,862477,-103.0,10.72817254,8.7597005144,3.2618739391,-4.627067185,-5.161889036,-6.696823987,-6.622221063,-8.042666058
9011,2.0,0.0,274055,-1.0,10.108931506,8.171233966,2.9686988727,-8.474684713,-2.072641137,-7.454297188,-9.815626389,-7.241110774
9013,1.0,4.0,152691,28.0,7.7116710035,6.6211976271,1.8152790339,-4.152940523,-10.98299439,-3.891422081,-4.6594238,-7.553747821
9015,4.0,0.0,118428,1.0,10.09039133,8.3087406432,2.018078266,-5.750256482,-7.687455816,-6.677597764,-9.963628912,-6.913482581
10001,3.0,4.0,162310,10.0,13.47899508,8.3702669585,1.3168082032,6.6937750331,6.2573892848,4.4419997919,8.0530053393,2.5541461731
10003,1.0,0.0,538479,-26.0,12.658918939,8.1524178258,2.0172838661,-0.642199543,-0.209798511,-0.640334291,-1.825131312,-3.110380625
10005,4.0,5.0,197145,31.0,11.28445412,10.526130768,1.1098639789,10.561284831,11.284197166,14.177465112,18.546353879,21.47217351
11001,1.0,4.0,601723,226.0,15.013558896,7.6210627366,3.9411408411,12.305044954,10.697173243,9.4141990891,2.7084893165,3.0222999306
12001,3.0,4.0,247336,7.0,11.353950564,7.0921985816,4.9010147794,-0.233190203,-2.214004476,-4.277820216,3.1972846706,9.4911961699
12003,1.0,4.0,27115,5.0,13.304998614,8.4264991222,0.2956666359,-5.802457729,-4.54696684,-4.291369169,-2.512423565,14.808378139
12005,3.0,5.0,168852,-3.0,12.486679399,9.4993225312,1.0626961191,-1.948276218,6.2054659666,11.600881182,15.959873613,5.5597854964
12007,6.0,0.0,28520,2.0,11.023926133,9.4440641073,0.3159724051,-5.547071111,-55.11697487,-10.43581602,-9.33388312,-0.635656596
12009,2.0,0.0,543376,-41.0,9.271136169,11.373451288,1.6006262841,1.2808685649,4.88030605,7.0833496625,9.7847446607,20.293710945
12011,1.0,0.0,1748066,-185.0,11.93632491,8.1711223541,7.7456725455,7.7710978328,4.4768000293,1.5388184624,1.3322396311,0.0437115533
12013,6.0,4.0,14625,-1.0,9.1268219589,11.033919085,0.4086636698,6.3342868819,-4.696753114,-4.787470506,-8.612374259,-2.087973274
12015,3.0,5.0,159978,-28.0,6.2299839872,14.223879103,1.1634307446,6.8492293835,23.117481317,18.166547043,26.443290293,36.66873302
12017,4.0,0.0,141236,-4.0,7.5532948668,16.245635142,0.3701897578,-1.594663572,4.4668463921,7.3738619973,9.6882124348,27.729599316
12019,1.0,0.0,190865,-13.0,10.985889802,7.7234766068,2.1419358201,-0.912016468,2.9572085195,5.2475110264,10.526929916,18.914260884
12021,2.0,5.0,321520,-26.0,10.098275942,8.7787022654,5.7058488796,8.5264760616,8.2744573865,13.765978368,17.615906779,17.264368262
12023,6.0,4.0,67531,-6.0,11.403573812,11.047675539,0.4300437458,-4.255950174,7.1597103572,-7.405710231,5.0001479334,13.906769367
12027,6.0,0.0,34862,-5.0,12.152653377,8.8851946861,4.9871737915,-10.80554322,-1.57480315,-6.66571306,7.3459277081,7.4823025465
12029,6.0,4.0,16422,-3.0,9.6323843199,12.741571664,0.3657867463,3.1091873438,-12.46967044,-2.419579986,2.4280155642,10.908647693
12031,1.0,0.0,864263,-97.0,14.469646711,8.0898374725,2.9390391045,-1.553524977,-0.404002823,-1.831204195,3.0606789703,6.5839480602
12033,2.0,0.0,297619,-31.0,12.777873557,10.0729949,1.1750153572,0.6963053969,5.9586214218,6.2610941836,-0.286339957,3.0348720328
12035,4.0,0.0,95696,10.0,8.3295440453,10.706461081,2.1288909098,14.643875822,10.607669376,16.566447395,23.025777566,30.909829024
12037,6.0,4.0,11549,1.0,9.2197964686,11.04635992,0.4348960598,-2.783334783,12.129613585,-6.13841698,12.33715814,12.749681258
12039,2.0,4.0,46389,-3.0,12.483318797,9.4150283186,1.5551609276,-13.51308752,-21.52277348,-12.90726411,-1.84379779,-2.713085755
12041,3.0,4.0,16939,-2.0,10.590104136,9.7664293699,0.3530034712,-1.529681709,-6.314360745,2.0086252732,3.0045952633,12.171428571
12043,6.0,0.0,12884,1.0,5.6796078736,8.4027075391,5.5240021785,-5.368396483,-13.48702266,2.7625399582,22.410494671,24.070930013
12045,6.0,4.0,15863,2.0,8.040773687,9.8135426889,0.0,-2.089334895,2.2832498256,12.194351425,9.0949005833,12.003375949
12047,6.0,4.0,14799,12.0,12.36423253,8.5388346199,0.8197281235,-10.65646561,6.8904352572,-28.28338437,-20.48358146,0.4199475066
12049,6.0,0.0,27731,1.0,14.653336702,7.1823005017,4.51149529,-13.67885372,-20.28191499,-12.82191781,-8.978140975,-5.588646224
12051,4.0,1.0,39140,20.0,15.87566202,7.1299419089,5.6424000718,-15.38836383,-43.04937404,-15.75073666,5.8728681358,-2.068487103
12053,1.0,0.0,172778,6.0,8.790802045,14.354454392,0.7518449117,4.169847549,4.7458509976,10.855851044,13.280334272,29.071009743
12055,4.0,0.0,98786,-19.0,9.2536223061,14.134096351,2.0698892,1.3190470392,1.0981245456,2.791659662,6.7730765124,19.072302624
12057,1.0,0.0,1229226,23.0,13.289669229,7.3161883021,5.3081537533,6.3792662197,7.900149183,8.6369916827,10.127335119,10.809318863
12059,6.0,4.0,19927,0.0,10.080391119,13.205312366,0.3528136892,2.5704997354,-4.654103959,-1.323458298,2.5537565759,9.20586486
12061,3.0,5.0,138028,-2.0,9.5395009608,12.582334979,1.5502590375,7.54219048,11.631899734,12.841398459,20.06006845,27.468828807
12063,6.0,4.0,49746,5.0,9.3479690424,10.905963883,0.3439728868,-7.931610097,-0.77309625,-4.612762657,-2.294846839,-4.622941346
12065,2.0,4.0,14761,1.0,8.8102718208,11.815325775,0.0682966808,-12.49829258,-20.10574649,0.3517658646,-9.057137803,-8.548530721
12067,8.0,4.0,8870,8.0,8.9742133364,9.428603885,1.5903669204,-2.385550381,-1.364489169,0.9085746735,0.791810418,-2.289508328
12069,1.0,0.0,297052,5.0,10.09672124,11.367169608,1.9625084,8.6758250392,9.6552637241,13.372611975,22.447791078,28.891006519
12071,2.0,5.0,618754,-4.0,10.010371538,9.6939517476,3.9584435342,12.6488012,16.183493433,19.939710022,21.86578673,27.035217076
12073,2.0,4.0,275487,-29.0,11.022076624,5.9710431466,2.1575128711,1.4467603032,11.242172917,-12.77791433,-0.120214193,-4.173593551
