fips,rural_urban_continuum_code_2013,civilian_labor_force_2000,unemployment_rate_2000,median_household_income_2019
48243,9.0,1166.0,3.9,53362.0
48245,2.0,113079.0,6.6,55173.0
48247,6.0,2188.0,6.1,38788.0
48249,4.0,16717.0,6.0,44444.0
48251,1.0,66572.0,3.8,66538.0
48253,3.0,7699.0,5.2,51094.0
48255,6.0,5391.0,5.4,54843.0
48257,1.0,37678.0,4.1,75009.0
48259,1.0,12122.0,3.4,94899.0
48261,9.0,207.0,3.4,46132.0
48263,9.0,445.0,3.8,52591.0
48265,4.0,19306.0,3.8,57789.0
48267,7.0,2263.0,3.5,44757.0
48269,9.0,212.0,3.3,71256.0
48271,7.0,1212.0,7.6,47076.0
48273,4.0,13919.0,5.1,47169.0
48275,9.0,1863.0,4.7,40808.0
48277,5.0,23115.0,5.0,47061.0
48279,6.0,6933.0,5.0,42719.0
48281,2.0,8653.0,3.9,58817.0
48283,6.0,2208.0,7.2,41683.0
48285,6.0,9625.0,3.2,52632.0
48287,6.0,8243.0,3.6,59250.0
48289,8.0,7044.0,5.2,50522.0
48291,1.0,30307.0,6.0,53274.0
48293,6.0,9593.0,4.8,43644.0
48295,9.0,1488.0,3.4,65388.0
48297,8.0,4860.0,4.6,54163.0
48299,7.0,7382.0,4.2,55617.0
48301,9.0,49.0,8.2,88487.0
48303,2.0,128321.0,3.6,54733.0
48305,2.0,2998.0,4.1,45737.0
48307,7.0,3701.0,5.3,43262.0
48309,2.0,104060.0,4.2,51078.0
48311,9.0,400.0,4.0,68349.0
48313,6.0,4859.0,4.9,46274.0
48315,8.0,4662.0,6.5,37876.0
48317,3.0,2140.0,4.0,68745.0
48319,9.0,2025.0,3.0,54914.0
48321,4.0,17345.0,6.7,49276.0
48323,5.0,16559.0,15.1,40017.0
48325,1.0,18002.0,4.0,60695.0
48327,9.0,1172.0,3.6,38425.0
48329,3.0,58350.0,4.2,85811.0
48331,6.0,11626.0,3.8,48989.0
48333,9.0,2466.0,3.6,46876.0
48335,7.0,3440.0,5.6,44457.0
48337,6.0,9259.0,4.8,53649.0
48339,1.0,152995.0,3.7,88833.0
48341,7.0,9714.0,3.3,55099.0
48343,6.0,5960.0,6.4,43304.0
48345,9.0,706.0,3.5,40217.0
48347,5.0,29144.0,4.4,46207.0
48349,4.0,21158.0,5.0,48649.0
48351,2.0,6122.0,8.0,45890.0
48353,6.0,7358.0,4.9,46389.0
48355,2.0,148327.0,5.3,56079.0
48357,7.0,4781.0,3.1,62567.0
48359,2.0,1156.0,3.3,59404.0
48361,2.0,40762.0,7.0,62976.0
48363,6.0,13376.0,4.2,50159.0
48365,6.0,10424.0,5.7,56882.0
48367,1.0,46413.0,3.6,82501.0
48369,7.0,4505.0,3.4,50607.0
48371,7.0,7011.0,5.1,52763.0
48373,6.0,15928.0,5.9,50416.0
48375,2.0,53100.0,5.4,41138.0
48377,7.0,3200.0,16.8,33499.0
48379,8.0,4371.0,4.0,65657.0
48381,2.0,60419.0,2.5,70694.0
48383,6.0,1628.0,3.5,67384.0
48385,9.0,1392.0,4.5,40834.0
48387,6.0,6801.0,4.9,41325.0
48389,7.0,5056.0,8.9,48990.0
48391,6.0,3700.0,4.3,46883.0
48393,9.0,514.0,2.5,70705.0
48395,3.0,6979.0,4.7,47016.0
48397,1.0,24345.0,3.0,105763.0
48399,6.0,5297.0,4.8,48650.0
48401,3.0,21126.0,5.0,56036.0
48403,8.0,3781.0,8.5,43778.0
48405,9.0,3756.0,5.3,40094.0
48407,8.0,9413.0,4.7,42633.0
48409,2.0,27532.0,6.0,57302.0
48411,7.0,2812.0,4.3,46061.0
48413,8.0,1510.0,3.8,53286.0
48415,7.0,7247.0,4.9,56299.0
48417,8.0,1648.0,3.5,65095.0
48419,7.0,11383.0,5.3,39708.0
48421,9.0,1630.0,2.8,55473.0
48423,3.0,86596.0,4.5,59538.0
48425,1.0,3469.0,4.2,67897.0
48427,4.0,17804.0,16.9,32516.0
48429,7.0,4382.0,4.3,46658.0
48431,8.0,730.0,3.3,66790.0
48433,9.0,823.0,4.4,48267.0
48435,7.0,2160.0,3.9,63427.0
48437,6.0,3892.0,4.1,44388.0
48439,1.0,795728.0,3.6,70130.0
48441,3.0,61504.0,4.1,54465.0
48443,9.0,514.0,3.9,45677.0
48445,6.0,5620.0,5.0,42953.0
48447,9.0,978.0,3.5,42746.0
48449,7.0,12792.0,4.5,49924.0
48451,3.0,50819.0,4.0,54774.0
48453,1.0,492505.0,3.1,80690.0
48455,7.0,5774.0,5.4,43788.0
48457,6.0,7945.0,6.8,48254.0
48459,3.0,16546.0,4.9,53078.0
48461,8.0,1513.0,4.9,58908.0
48463,6.0,11412.0,5.8,44690.0
48465,5.0,17380.0,6.4,45034.0
48467,6.0,22639.0,4.0,55554.0
48469,3.0,43207.0,3.8,57344.0
48471,4.0,25176.0,4.7,47519.0
48473,1.0,15353.0,4.5,61822.0
48475,6.0,4462.0,6.3,61396.0
48477,6.0,15119.0,3.8,59039.0
48479,2.0,71112.0,6.2,52576.0
48481,4.0,20235.0,4.4,49901.0
48483,9.0,2712.0,4.0,58544.0
48485,3.0,61088.0,4.7,51535.0
48487,6.0,7242.0,3.8,42570.0
48489,6.0,7308.0,10.0,35821.0
48491,1.0,145384.0,2.8,92661.0
48493,1.0,15549.0,3.7,76905.0
48495,6.0,2939.0,5.8,64894.0
48497,1.0,25372.0,3.5,70468.0
48499,6.0,16307.0,5.1,56945.0
48501,7.0,3323.0,5.4,62636.0
48503,7.0,8857.0,5.1,52643.0
48505,6.0,3993.0,8.1,36069.0
48507,7.0,3726.0,12.6,32538.0
49001,7.0,2705.0,3.4,58309.0
49003,2.0,20099.0,3.7,69380.0
49005,3.0,48265.0,2.8,63180.0
49007,7.0,9281.0,5.6,52110.0
49009,9.0,463.0,3.9,63433.0
49011,2.0,120243.0,3.1,87610.0
49013,7.0,6132.0,4.9,59437.0
49015,7.0,4731.0,4.8,61893.0
49017,9.0,2486.0,6.8,54625.0
49019,7.0,4649.0,6.6,53535.0
49021,4.0,16910.0,3.2,58307.0
49023,2.0,3755.0,3.5,66056.0
49025,6.0,3030.0,3.8,55887.0
49027,7.0,5193.0,3.4,59069.0
49029,2.0,3420.0,3.4,101943.0
49031,9.0,627.0,4.5,42196.0
49033,8.0,1046.0,3.0,64583.0
49035,1.0,486723.0,3.1,79941.0
49037,7.0,4727.0,8.0,49438.0
49039,6.0,9689.0,4.4,54648.0
49041,7.0,8343.0,3.9,58983.0
49043,4.0,18274.0,3.5,112482.0
49045,1.0,20277.0,3.7,80196.0
49047,7.0,11407.0,4.2,62541.0
49049,2.0,181262.0,2.9,79505.0
49051,6.0,7787.0,3.5,92136.0
49053,3.0,39385.0,3.5,64388.0
49055,9.0,1319.0,4.5,50555.0
49057,2.0,100632.0,4.2,71835.0
50001,6.0,19728.0,2.6,73574.0
50003,6.0,19835.0,3.0,56948.0
50005,7.0,15413.0,3.4,50942.0
50007,3.0,84777.0,2.3,76483.0
50009,9.0,3250.0,4.0,45796.0
50011,3.0,24406.0,3.0,65056.0
50013,3.0,3767.0,3.9,68364.0
50015,8.0,13294.0,3.2,60555.0
50017,9.0,15462.0,2.5,59758.0
50019,7.0,12885.0,4.4,48826.0
50021,4.0,33431.0,3.2,51903.0
50023,4.0,32677.0,2.7,65879.0
50025,7.0,24265.0,2.8,52068.0
50027,7.0,30843.0,2.5,61843.0
51001,8.0,18130.0,3.0,47335.0
51003,3.0,43572.0,1.7,86332.0
51005,6.0,7733.0,3.0,53341.0
51007,1.0,5867.0,2.0,60096.0
51009,2.0,15414.0,2.1,56218.0
51011,2.0,6768.0,2.5,54609.0
51013,1.0,119360.0,1.6,118986.0
51015,3.0,34604.0,1.9,63621.0
51017,8.0,2738.0,2.7,54385.0
51019,2.0,34731.0,2.0,66591.0
51021,8.0,2933.0,5.2,49023.0
51023,2.0,16476.0,1.8,74178.0
51025,6.0,6851.0,3.5,43835.0
51027,9.0,8735.0,5.8,36881.0
51029,3.0,6145.0,3.2,47202.0
51031,2.0,26513.0,2.3,48984.0
51033,1.0,11001.0,2.2,64647.0
51035,7.0,14818.0,4.0,45698.0
51036,1.0,3616.0,2.5,56465.0
51037,8.0,5519.0,3.1,43001.0
51041,1.0,142337.0,1.8,81641.0
51043,1.0,6910.0,1.6,85567.0
51045,2.0,2504.0,2.4,53319.0
51047,1.0,16933.0,1.9,79739.0
51049,8.0,4238.0,2.2,52005.0
51051,9.0,5364.0,5.8,37161.0
51053,1.0,12039.0,2.1,58474.0
51057,6.0,5152.0,2.7,53538.0
51059,1.0,550845.0,1.6,127898.0
51061,1.0,30225.0,1.5,103827.0
51063,3.0,6976.0,3.7,52277.0
51065,3.0,10228.0,2.0,75089.0
51067,2.0,24381.0,3.0,61878.0
51069,3.0,32928.0,2.0,83672.0
51071,3.0,7800.0,4.2,53111.0
51073,1.0,17598.0,1.9,71715.0
51075,1.0,8918.0,1.7,100444.0
51077,9.0,8089.0,5.0,41312.0
51079,3.0,8401.0,1.8,73345.0
51081,6.0,4012.0,3.3,47315.0
51083,6.0,16205.0,5.0,42619.0
51085,1.0,47497.0,1.6,90824.0
51087,1.0,145590.0,1.8,68975.0
51089,4.0,28860.0,4.9,41908.0
51091,8.0,1172.0,2.9,45917.0
51093,1.0,14911.0,2.2,78749.0
51095,1.0,23298.0,2.0,92773.0
51097,8.0,3162.0,2.6,54185.0
51099,6.0,8409.0,1.9,85657.0
51101,1.0,7031.0,1.9,73035.0
51103,9.0,4850.0,5.8,55072.0
51105,8.0,8828.0,4.2,35878.0
51107,1.0,100096.0,1.4,151806.0
51109,8.0,12888.0,2.4,64135.0
51111,9.0,5374.0,3.4,44860.0
51113,8.0,6561.0,1.8,66397.0
51115,1.0,4260.0,2.2,69112.0
51117,7.0,14247.0,3.3,43128.0
51119,8.0,4546.0,2.1,58834.0
51121,3.0,40828.0,2.5,58740.0
51125,3.0,7034.0,2.3,55804.0
51127,1.0,7301.0,1.8,102619.0
51131,8.0,5605.0,2.7,45235.0
51133,9.0,5441.0,4.5,60385.0
51135,6.0,6173.0,2.9,45913.0
51137,6.0,12740.0,2.0,71691.0
51139,6.0,11789.0,2.6,52877.0
51141,8.0,9509.0,3.3,43568.0
51143,4.0,31960.0,3.3,51682.0
51145,1.0,11253.0,1.8,94293.0
51147,6.0,8134.0,3.3,44586.0
51149,1.0,13225.0,2.5,74518.0
51153,1.0,153649.0,1.8,106208.0
51155,3.0,17401.0,4.5,54086.0
51157,1.0,3754.0,1.8,79086.0
51159,9.0,3426.0,4.3,49758.0
51161,2.0,46019.0,1.7,71742.0
51163,6.0,10676.0,2.1,58501.0
51165,3.0,36131.0,1.7,67242.0
51167,7.0,11863.0,5.1,40345.0
51169,2.0,9770.0,3.8,41288.0
51171,6.0,18517.0,1.8,59087.0
51173,7.0,15861.0,4.3,41964.0
51175,6.0,7489.0,2.7,62327.0
51177,1.0,48534.0,1.7,90262.0
51179,1.0,48435.0,1.7,109090.0
51181,8.0,3397.0,2.9,59069.0
51183,1.0,4531.0,3.6,45134.0
51185,5.0,18996.0,5.1,43619.0
51187,1.0,16587.0,2.0,69878.0
51191,2.0,25139.0,3.5,52387.0
51193,6.0,7687.0,3.5,54885.0
51195,7.0,16152.0,4.2,42372.0
51197,6.0,14161.0,4.3,48543.0
51199,1.0,26865.0,1.9,91535.0
51510,1.0,80962.0,1.8,102589.0
51520,2.0,7513.0,3.1,37678.0
51530,6.0,3227.0,2.3,44752.0
51540,3.0,19379.0,2.9,58717.0
51550,1.0,97978.0,2.3,77361.0
51570,1.0,8619.0,2.2,57688.0
51580,6.0,2901.0,3.9,41842.0
51590,4.0,21387.0,4.3,36073.0
51595,6.0,2366.0,3.1,38631.0
51600,1.0,12510.0,1.3,106430.0
51610,1.0,6158.0,1.6,137849.0
51620,6.0,3569.0,3.1,45433.0
51630,1.0,10326.0,2.3,62121.0
51640,7.0,3305.0,3.4,37229.0
51650,1.0,64343.0,2.7,55816.0
51660,3.0,19661.0,2.3,48189.0
51670,1.0,9873.0,2.8,38293.0
51678,6.0,2243.0,3.5,54204.0
51680,2.0,30789.0,2.4,50612.0
51683,1.0,19279.0,1.7,84405.0
51685,1.0,5791.0,1.4,83145.0
51690,4.0,6743.0,7.9,37814.0
51700,1.0,82896.0,2.6,53022.0
51710,1.0,92998.0,3.3,52437.0
51720,7.0,1488.0,4.1,38062.0
51730,1.0,13918.0,3.4,40240.0
51735,1.0,5834.0,1.8,98217.0
51740,1.0,42953.0,3.4,50411.0
51750,3.0,7470.0,3.2,41530.0
51760,1.0,95433.0,2.6,50949.0
51770,2.0,46712.0,2.4,45534.0
51775,2.0,12978.0,1.9,54888.0
51790,3.0,11647.0,2.1,54296.0
51800,1.0,29329.0,2.5,77847.0
51810,1.0,205933.0,2.2,78491.0
51820,3.0,9151.0,2.6,44619.0
51830,1.0,4607.0,4.4,56569.0
51840,3.0,12915.0,2.2,60254.0
53001,6.0,8174.0,8.1,53535.0
53003,3.0,9797.0,5.4,54776.0
53005,2.0,77185.0,5.3,72847.0
53007,3.0,37064.0,6.9,59838.0
53009,5.0,26239.0,7.4,57571.0
53011,1.0,181951.0,5.1,80407.0
53013,3.0,1808.0,8.5,56338.0
53015,3.0,43829.0,6.8,57316.0
53017,3.0,18331.0,6.5,63086.0
53019,9.0,3026.0,10.1,47463.0
53021,2.0,23323.0,7.7,63575.0
53023,8.0,1050.0,5.0,54555.0
53025,5.0,36191.0,8.3,57152.0
53027,4.0,29708.0,7.8,59346.0
53029,4.0,29396.0,5.4,72173.0
53031,6.0,11837.0,5.8,60556.0
53033,1.0,993205.0,3.8,102338.0
53035,2.0,107531.0,5.4,79268.0
53037,4.0,17511.0,5.9,59172.0
53039,6.0,9429.0,8.1,60567.0
53041,4.0,30235.0,7.9,58525.0
53043,8.0,4679.0,5.1,60849.0
53045,4.0,21270.0,6.8,63689.0
53047,6.0,20881.0,8.8,44777.0
53049,7.0,8712.0,7.6,50521.0
53051,2.0,4681.0,8.2,51950.0
53053,1.0,344926.0,5.4,78779.0
53055,9.0,7596.0,4.3,69113.0
53057,3.0,52713.0,6.2,67551.0
53059,1.0,4883.0,6.6,69163.0
53061,1.0,325634.0,4.3,89119.0
53063,2.0,214313.0,5.6,59976.0
53065,2.0,17786.0,7.8,55000.0
53067,2.0,109801.0,4.9,77890.0
53069,8.0,1682.0,7.2,61123.0
53071,3.0,27558.0,6.1,60202.0
53073,3.0,89315.0,5.5,68656.0
53075,4.0,19533.0,4.0,45906.0
53077,3.0,114901.0,8.2,55674.0
54001,6.0,6587.0,8.1,39710.0
54003,2.0,39111.0,3.7,63012.0
54005,3.0,9692.0,6.9,43697.0
54007,8.0,5783.0,7.5,39651.0
54009,3.0,11662.0,4.7,50900.0
54011,2.0,44248.0,4.9,42125.0
54013,8.0,2901.0,10.5,37307.0
54015,3.0,3601.0,8.6,41923.0
54017,9.0,2874.0,5.9,50642.0
54019,3.0,18284.0,7.3,41430.0
54021,7.0,2753.0,7.4,40373.0
54023,7.0,5406.0,5.4,47400.0
54025,6.0,14944.0,6.7,43564.0
54027,3.0,9232.0,3.3,54811.0
54029,3.0,15503.0,4.7,51017.0
54031,6.0,6600.0,3.9,46658.0
54033,5.0,30962.0,5.9,53909.0
54035,6.0,12577.0,6.0,50808.0
54037,1.0,23057.0,3.4,75225.0
54039,3.0,96101.0,5.0,48334.0
54041,7.0,7374.0,5.9,46895.0
54043,2.0,8039.0,7.5,43198.0
54045,6.0,13571.0,7.6,38533.0
54047,7.0,7010.0,10.5,29106.0
54049,4.0,25690.0,5.9,51300.0
54051,3.0,15701.0,5.8,53145.0
54053,6.0,10455.0,8.2,47753.0
54055,4.0,25345.0,5.2,41794.0
54057,3.0,12823.0,5.5,49704.0
54059,7.0,8972.0,8.0,34698.0
54061,3.0,40732.0,4.4,55652.0
54063,8.0,5758.0,5.0,44655.0
54065,8.0,7196.0,4.0,50660.0
54067,6.0,10939.0,6.9,40023.0
54069,3.0,22182.0,4.6,50390.0
54071,8.0,3921.0,8.0,43451.0
54073,6.0,3285.0,5.9,54972.0
54075,9.0,3988.0,6.8,39454.0
54077,3.0,13228.0,5.7,50821.0
54079,2.0,25890.0,4.9,66991.0
54081,3.0,32321.0,6.2,45386.0
54083,7.0,12683.0,6.1,46285.0
54085,8.0,4555.0,6.4,46131.0
54087,6.0,6135.0,9.2,41671.0
54089,6.0,4769.0,7.5,37000.0
54091,6.0,6890.0,5.6,48294.0
54093,8.0,3289.0,6.4,47222.0
54095,9.0,3795.0,6.1,48345.0
54097,7.0,10254.0,6.1,45074.0
54099,2.0,17466.0,5.3,42095.0
54101,9.0,3221.0,7.4,34385.0
54103,6.0,7033.0,8.1,46824.0
54105,3.0,2532.0,7.1,48627.0
54107,3.0,41661.0,4.7,49209.0
54109,6.0,8507.0,7.8,42761.0
55001,8.0,8892.0,4.4,53156.0
55003,7.0,8904.0,5.3,47202.0
55005,6.0,24959.0,3.9,54372.0
55007,8.0,7715.0,5.3,58065.0
55009,2.0,131182.0,2.8,65494.0
55011,8.0,7868.0,3.6,58407.0
55013,8.0,7788.0,3.8,51519.0
55015,3.0,24108.0,2.7,80354.0
55017,3.0,29979.0,4.2,60713.0
55019,6.0,17534.0,4.2,54296.0
55021,2.0,29829.0,3.6,69219.0
55023,7.0,9138.0,3.6,51919.0
55025,2.0,265510.0,2.3,77828.0
55027,4.0,47494.0,3.1,61730.0
55029,6.0,16460.0,3.9,64217.0
55031,2.0,22758.0,4.3,55651.0
55033,6.0,22491.0,3.4,61506.0
55035,3.0,53197.0,3.2,64972.0
55037,9.0,2621.0,4.1,58270.0
55039,3.0,55774.0,3.0,65905.0
55041,9.0,4643.0,5.6,48964.0
55043,6.0,27467.0,3.3,56418.0
55045,2.0,20055.0,3.1,64319.0
55047,6.0,10737.0,3.9,59458.0
55049,2.0,13649.0,2.8,67390.0
55051,9.0,3269.0,6.8,48813.0
55053,6.0,9810.0,4.5,57247.0
55055,4.0,43287.0,2.9,71098.0
55057,7.0,12815.0,4.9,55787.0
55059,1.0,80882.0,4.0,66460.0
55061,2.0,11613.0,2.6,65879.0
55063,3.0,61384.0,3.2,59758.0
55065,8.0,9185.0,2.9,59128.0
55067,6.0,10798.0,4.6,49597.0
55069,6.0,16154.0,4.1,60728.0
55071,4.0,47025.0,3.2,61326.0
55073,3.0,72096.0,3.3,66092.0
55075,6.0,22489.0,4.4,54404.0
55077,8.0,7521.0,5.2,56790.0
55078,8.0,1640.0,8.8,40300.0
55079,1.0,476716.0,4.2,53505.0
55081,6.0,21647.0,3.7,60296.0
55083,2.0,19425.0,3.5,66401.0
55085,7.0,19741.0,4.9,62765.0
55087,3.0,93237.0,2.9,66994.0
55089,1.0,47531.0,2.5,90446.0
55091,8.0,3919.0,3.5,62675.0
55093,1.0,22827.0,2.5,75368.0
55095,6.0,22727.0,3.3,63910.0
55097,4.0,38696.0,3.4,58248.0
55099,9.0,8379.0,5.0,48761.0
55101,3.0,99510.0,3.9,61691.0
55103,6.0,9621.0,3.4,51295.0
55105,3.0,82624.0,4.1,61624.0
55107,6.0,7912.0,5.1,49860.0
55109,1.0,37918.0,2.4,87098.0
55111,4.0,33222.0,2.9,63752.0
55113,7.0,8433.0,5.2,53908.0
55115,6.0,22057.0,3.6,58982.0
55117,3.0,64388.0,2.5,62108.0
55119,6.0,10985.0,3.7,52419.0
55121,6.0,15428.0,3.9,61687.0
55123,6.0,14365.0,3.7,56272.0
55125,9.0,10969.0,4.9,55576.0
55127,4.0,53984.0,2.9,64682.0
55129,7.0,8006.0,5.0,52735.0
55131,1.0,69852.0,2.8,81928.0
55133,1.0,210606.0,2.7,91070.0
55135,6.0,27822.0,3.3,61773.0
55137,6.0,11801.0,4.1,55476.0
55139,3.0,89669.0,2.7,59643.0
55141,4.0,40907.0,3.8,57325.0
56001,4.0,18220.0,3.3,52216.0
56003,9.0,5293.0,4.9,53018.0
56005,5.0,19823.0,3.0,83997.0
56007,7.0,8058.0,4.1,61626.0
56009,6.0,6554.0,3.9,72481.0
56011,9.0,3158.0,3.6,64120.0
56013,7.0,17581.0,5.1,57953.0
56015,7.0,6222.0,3.6,55540.0
56017,7.0,2632.0,3.6,52344.0
56019,7.0,3559.0,3.7,57224.0
56021,3.0,40059.0,3.7,69613.0
56023,7.0,7324.0,3.8,71269.0
56025,3.0,36373.0,3.8,66104.0
56027,9.0,1230.0,3.6,48513.0
56029,7.0,14315.0,4.0,59494.0
56031,7.0,4335.0,4.0,57425.0
56033,7.0,14688.0,3.9,64030.0
56035,9.0,3545.0,2.9,78055.0
56037,5.0,20623.0,3.9,80639.0
56039,7.0,14126.0,2.4,98837.0
56041,7.0,10414.0,3.9,70756.0
56043,7.0,4287.0,4.5,55122.0
56045,7.0,3284.0,4.2,59410.0
