fips,state,area_name,2013_urban_influence_code,percent_of_adults_with_a_high_school_diploma_only_1980,percent_of_adults_completing_some_college_or_associates_degree_2000,bachelors_degree_or_higher_2015_19,percent_of_adults_with_less_than_a_high_school_diploma_2015_19,percent_of_adults_with_a_high_school_diploma_only_2015_19,percent_of_adults_completing_some_college_or_associates_degree_2015_19,percent_of_adults_with_a_bachelors_degree_or_higher_2015_19
17065,IL,Hamilton County,9.0,31.9,31.9,987.0,12.86701202392578,34.92227935791016,35.16407775878906,17.046632766723633
17067,IL,Hancock County,8.0,44.0,28.6,2722.0,6.561679840087891,36.56785583496094,35.85765075683594,21.012815475463867
17069,IL,Hardin County,12.0,28.5,29.5,322.0,20.361083984375,32.330326080322266,36.54296112060547,10.765629768371582
17071,IL,Henderson County,8.0,44.3,26.1,929.0,8.806146621704102,41.66666793823242,31.22537422180176,18.30181312561035
17073,IL,Henry County,2.0,44.5,31.6,8054.0,8.795626640319824,33.72476577758789,34.18464660644531,23.29496192932129
17075,IL,Iroquois County,4.0,44.7,27.9,3129.0,10.514291763305664,39.81317138671875,33.78687286376953,15.88566780090332
17077,IL,Jackson County,2.0,27.0,28.4,11955.0,8.104559898376465,24.0739688873291,33.70526885986328,34.11620330810547
17079,IL,Jasper County,9.0,36.8,30.7,1113.0,10.22778034210205,39.139495849609375,34.06282424926758,16.569896697998047
17081,IL,Jefferson County,8.0,33.8,30.4,4750.0,12.571773529052734,30.60214614868164,38.882591247558594,17.9434871673584
17083,IL,Jersey County,1.0,40.3,30.7,3095.0,7.746248245239258,38.79677581787109,33.173866271972656,20.283111572265625
17085,IL,Jo Daviess County,6.0,44.4,26.8,4032.0,7.730456829071045,35.881221771240234,31.392969131469727,24.995349884033203
17087,IL,Johnson County,6.0,31.3,27.6,1472.0,17.756298065185547,31.559513092041016,34.698089599609375,15.986099243164062
17089,IL,Kane County,1.0,37.5,27.5,114683.0,15.39588451385498,22.748668670654297,28.71706199645996,33.13838577270508
17091,IL,Kankakee County,2.0,38.7,29.1,15139.0,11.798523902893066,34.38022994995117,33.049312591552734,20.77193260192871
17093,IL,Kendall County,1.0,46.9,34.5,28658.0,7.555219173431396,22.87895965576172,33.39517974853516,36.1706428527832
17095,IL,Knox County,5.0,42.5,30.6,6661.0,10.943364143371582,36.577392578125,33.54088592529297,18.9383602142334
17097,IL,Lake County,1.0,33.9,26.6,207440.0,9.36492156982422,20.75857162475586,24.55186653137207,45.32463836669922
17099,IL,La Salle County,3.0,40.9,29.5,13784.0,11.408605575561523,35.64154052734375,35.11226272583008,17.83759307861328
17101,IL,Lawrence County,9.0,41.9,29.7,1764.0,15.123144149780272,34.6912956237793,35.3070182800293,14.87854290008545
17103,IL,Lee County,3.0,43.9,30.4,4547.0,11.225878715515137,33.81375503540039,36.756343841552734,18.20401954650879
17105,IL,Livingston County,3.0,42.2,24.2,3752.0,10.09278964996338,44.7118034362793,30.443500518798828,14.751907348632812
17107,IL,Logan County,5.0,40.4,25.8,4059.0,11.28454303741455,35.321258544921875,33.47077178955078,19.92342758178711
17109,IL,McDonough County,8.0,37.3,26.7,5873.0,6.425592422485352,31.20061492919922,30.14705848693848,32.22673416137695
17111,IL,McHenry County,1.0,39.9,33.1,71708.0,6.854381561279297,26.502487182617188,32.19926071166992,34.44386672973633
17113,IL,McLean County,2.0,37.0,26.3,46998.0,4.052236557006836,24.609132766723636,26.506471633911133,44.832157135009766
17115,IL,Macon County,2.0,42.3,28.2,16058.0,9.58446216583252,35.408042907714844,32.91976547241211,22.08772850036621
17117,IL,Macoupin County,1.0,43.2,28.7,5934.0,8.68770694732666,39.79930114746094,33.13407897949219,18.37891387939453
17119,IL,Madison County,1.0,39.1,31.0,49613.0,7.54901647567749,29.8283748626709,35.795780181884766,26.826828002929688
17121,IL,Marion County,3.0,35.8,31.1,3979.0,11.034456253051758,35.184478759765625,38.6148796081543,15.166183471679688
17123,IL,Marshall County,2.0,45.5,30.3,1588.0,7.12755823135376,39.37410736083984,34.602569580078125,18.8957633972168
17125,IL,Mason County,6.0,42.2,26.6,1582.0,10.818209648132324,42.786170959472656,30.35587501525879,16.039745330810547
17127,IL,Massac County,8.0,33.3,31.0,1396.0,13.23221206665039,33.57948303222656,39.25756072998047,13.930745124816896
17129,IL,Menard County,2.0,42.0,29.5,2093.0,5.930165767669678,35.832855224609375,34.275901794433594,23.961076736450195
17131,IL,Mercer County,2.0,46.6,28.7,1934.0,8.073641777038574,39.58688735961914,34.9708137512207,17.3686580657959
17133,IL,Monroe County,1.0,42.6,34.2,8460.0,4.034128665924072,27.642478942871094,33.28363037109375,35.03976058959961
17135,IL,Montgomery County,4.0,41.1,24.9,3498.0,12.318045616149902,39.31179428100586,31.675655364990234,16.694507598876953
17137,IL,Morgan County,5.0,41.9,22.8,4589.0,9.11154079437256,40.23703384399414,31.365049362182617,19.286375045776367
17139,IL,Moultrie County,6.0,37.9,26.1,1845.0,15.251667976379396,33.38386917114258,32.716796875,18.64766502380371
17141,IL,Ogle County,3.0,43.2,29.7,7624.0,9.769742965698242,33.4307975769043,35.36506652832031,21.43439483642578
17143,IL,Peoria County,2.0,37.7,31.0,37594.0,9.08299446105957,27.611066818237305,32.71684265136719,30.589096069335938
17145,IL,Perry County,6.0,37.2,28.0,1931.0,16.691543579101562,36.57602691650391,34.20079040527344,12.53163719177246
17147,IL,Piatt County,2.0,43.7,30.4,3310.0,6.120511054992676,33.92610549926758,31.37948989868164,28.573894500732425
17149,IL,Pike County,9.0,43.5,25.9,1951.0,11.308001518249512,38.69199752807617,32.17939376831055,17.820606231689453
17151,IL,Pope County,7.0,35.3,32.2,435.0,14.015605926513672,35.98439407348633,36.94477844238281,13.055222511291504
17153,IL,Pulaski County,7.0,30.2,32.0,487.0,11.24807357788086,36.28659439086914,39.95891189575195,12.506420135498049
17155,IL,Putnam County,5.0,42.2,33.8,701.0,7.299787521362305,38.12898635864258,38.010868072509766,16.560359954833984
17157,IL,Randolph County,4.0,40.2,25.4,3124.0,15.664037704467772,37.31400680541992,33.70283508300781,13.319121360778809
17159,IL,Richland County,11.0,37.3,35.4,2310.0,10.88676643371582,29.89540672302246,38.208274841308594,21.00955009460449
17161,IL,Rock Island County,2.0,42.2,31.4,23342.0,11.37686538696289,29.453954696655277,35.62255859375,23.546619415283203
17163,IL,St. Clair County,1.0,33.8,32.5,49954.0,8.94837760925293,28.14213752746582,34.89799880981445,28.011484146118164
17165,IL,Saline County,6.0,33.1,33.9,3288.0,13.311517715454102,27.476186752319336,39.99883270263672,19.213462829589844
17167,IL,Sangamon County,2.0,38.8,28.5,47107.0,7.54327392578125,27.187856674194336,30.776439666748047,34.492427825927734
17169,IL,Schuyler County,9.0,43.5,25.7,1060.0,10.587102890014648,35.61116409301758,33.397499084472656,20.40423393249512
17171,IL,Scott County,8.0,43.8,24.4,562.0,6.503378391265869,47.74774932861328,29.926801681518555,15.82207202911377
17173,IL,Shelby County,6.0,42.7,27.6,2619.0,7.703665733337402,44.437313079833984,31.045772552490234,16.813249588012695
17175,IL,Stark County,2.0,46.9,31.0,661.0,8.687806129455566,41.63444137573242,32.63727951049805,17.04047393798828
17177,IL,Stephenson County,5.0,43.1,30.2,6261.0,7.471497535705566,34.99609375,37.97594833374024,19.55645751953125
17179,IL,Tazewell County,2.0,43.0,32.5,24535.0,7.27960729598999,31.723264694213867,34.69685363769531,26.300273895263672
17181,IL,Union County,6.0,32.8,28.1,2659.0,11.592544555664062,35.42348098754883,31.245912551879883,21.73806381225586
17183,IL,Vermilion County,2.0,39.8,27.9,7791.0,11.54188346862793,41.20775985717773,32.50165557861328,14.748698234558104
17185,IL,Wabash County,11.0,36.5,38.8,1486.0,9.42011260986328,30.68265151977539,41.7176399230957,18.179594039916992
17187,IL,Warren County,6.0,39.8,26.9,2556.0,13.348799705505373,31.96216583251953,31.881858825683597,22.807174682617188
17189,IL,Washington County,4.0,32.2,30.8,2113.0,7.790536403656006,33.389427185058594,37.90338516235352,20.916650772094727
17191,IL,Wayne County,9.0,34.0,30.5,1772.0,12.06073760986328,34.898048400878906,37.66594314575195,15.37527084350586
17193,IL,White County,6.0,36.0,28.6,1541.0,10.057384490966797,37.37038040161133,37.058292388916016,15.513943672180176
17195,IL,Whiteside County,5.0,41.0,30.7,7162.0,9.4049072265625,37.72907638549805,34.636531829833984,18.22948455810547
17197,IL,Will County,1.0,40.2,32.3,154876.0,8.962615966796875,26.90888214111328,29.83848571777344,34.290016174316406
17199,IL,Williamson County,2.0,35.3,30.3,11575.0,7.69570255279541,31.07491874694824,36.90448760986328,24.324892044067383
17201,IL,Winnebago County,2.0,39.7,29.2,44364.0,12.327947616577148,31.73902702331543,33.062862396240234,22.870162963867188
17203,IL,Woodford County,2.0,42.3,31.4,8651.0,5.230639457702637,31.314760208129883,30.25558280944824,33.19901657104492
18001,IN,Adams County,5.0,47.4,24.3,3284.0,15.291902542114258,40.58380508422852,28.662900924682617,15.461393356323242
18003,IN,Allen County,2.0,41.2,31.0,69013.0,10.64982795715332,28.24738502502441,32.6197395324707,28.48304748535156
18005,IN,Bartholomew County,2.0,41.7,25.6,18737.0,9.423784255981444,30.84699821472168,26.26192283630371,33.4672966003418
18007,IN,Benton County,2.0,50.1,25.1,941.0,10.1112060546875,42.84003448486328,30.94952964782715,16.09922981262207
18009,IN,Blackford County,6.0,49.0,21.5,1145.0,10.58449935913086,49.58250045776367,26.367164611816406,13.465835571289062
18011,IN,Boone County,1.0,45.4,22.8,21336.0,6.347703456878662,19.479530334472656,24.90590476989746,49.26686096191406
18013,IN,Brown County,1.0,37.7,26.3,3303.0,7.899571418762207,32.85801696777344,30.347301483154297,28.895109176635746
18015,IN,Carroll County,2.0,49.3,22.6,2336.0,11.555206298828123,40.79651641845703,30.975662231445312,16.67261505126953
18017,IN,Cass County,5.0,50.0,24.3,3443.0,14.62838077545166,39.91707229614258,32.11268615722656,13.341858863830566
18019,IN,Clark County,1.0,40.9,29.0,17099.0,10.554737091064451,34.60323715209961,33.664432525634766,21.17759323120117
18021,IN,Clay County,2.0,47.2,23.9,3104.0,8.635540962219238,43.78120422363281,30.55357360839844,17.029682159423828
18023,IN,Clinton County,3.0,46.1,19.6,3453.0,14.34918212890625,43.20824432373047,26.122507095336918,16.320068359375
18025,IN,Crawford County,4.0,36.5,17.0,764.0,19.55609703063965,45.933143615722656,24.17106437683105,10.339694023132324
18027,IN,Daviess County,8.0,41.9,22.2,2717.0,26.194992065429688,33.98492431640625,26.60831451416016,13.211767196655272
18029,IN,Dearborn County,1.0,42.2,25.4,7831.0,10.37672519683838,38.88937377929688,27.882343292236328,22.8515567779541
18031,IN,Decatur County,3.0,45.4,20.1,3684.0,9.058843612670898,43.96730422973633,26.34790802001953,20.62594413757324
18033,IN,DeKalb County,5.0,48.8,26.4,5221.0,9.76544952392578,42.21562194824219,29.9837646484375,18.035165786743164
18035,IN,Delaware County,2.0,40.7,24.0,16859.0,10.273085594177246,35.12809753417969,30.867116928100582,23.7317008972168
18037,IN,Dubois County,8.0,40.1,21.3,6793.0,10.731008529663086,38.33601379394531,27.19617080688477,23.73680877685547
18039,IN,Elkhart County,2.0,41.1,23.2,25613.0,19.22813034057617,34.74341583251953,26.278289794921875,19.750164031982425
18041,IN,Fayette County,3.0,40.5,19.4,2153.0,17.920108795166016,42.06016540527344,26.74762725830078,13.272099494934082
18043,IN,Floyd County,1.0,40.6,28.9,15732.0,9.215055465698242,30.878618240356445,30.31431579589844,29.59200859069824
18045,IN,Fountain County,6.0,47.2,23.1,1712.0,11.001129150390623,43.71798324584961,30.41590690612793,14.864982604980469
18047,IN,Franklin County,4.0,39.3,19.4,3287.0,12.652771949768066,42.512542724609375,23.690980911254883,21.14370346069336
18049,IN,Fulton County,9.0,49.5,20.7,2188.0,12.22366714477539,40.63719177246094,31.332178115844727,15.806963920593262
18051,IN,Gibson County,6.0,42.1,27.4,4107.0,8.12434196472168,40.915470123291016,32.95335006713867,18.006839752197266
18053,IN,Grant County,3.0,42.2,23.2,7888.0,12.787979125976562,40.45214080810547,28.85580062866211,17.90407943725586
18055,IN,Greene County,6.0,43.0,25.3,3381.0,12.058513641357422,41.14391326904297,31.94517707824707,14.852398872375488
18057,IN,Hamilton County,1.0,37.4,25.6,124554.0,3.2135934829711914,14.927875518798828,22.54230117797852,59.31623077392578
18059,IN,Hancock County,1.0,48.6,28.2,15868.0,7.120935440063477,32.74348449707031,29.31315803527832,30.822423934936523
18061,IN,Harrison County,1.0,45.8,26.2,5230.0,11.55838108062744,39.63639068603516,30.124656677246094,18.680572509765625
18063,IN,Hendricks County,1.0,47.7,28.2,40319.0,6.004351615905762,27.501583099365234,29.47732734680176,37.0167350769043
18065,IN,Henry County,3.0,44.4,23.5,5652.0,10.689133644104004,43.74308776855469,29.11937522888184,16.448402404785156
18067,IN,Howard County,2.0,45.6,27.3,12282.0,10.492603302001951,35.903690338134766,32.04991149902344,21.55379676818848
18069,IN,Huntington County,5.0,49.3,24.1,5022.0,8.161796569824219,41.34457778930664,30.420879364013672,20.07274436950684
18071,IN,Jackson County,5.0,44.0,21.7,5014.0,12.688508987426758,41.89243316650391,28.69011116027832,16.728946685791016
18073,IN,Jasper County,1.0,45.2,23.0,3213.0,11.778803825378418,43.20521926879883,30.756258010864254,14.259719848632812
18075,IN,Jay County,6.0,45.3,19.2,1567.0,11.975263595581056,48.912330627441406,27.711894989013672,11.400508880615234
18077,IN,Jefferson County,3.0,40.7,24.5,3989.0,10.29985237121582,42.346824645996094,29.47425079345703,17.879072189331055
18079,IN,Jennings County,5.0,43.2,20.9,2278.0,12.208627700805664,45.81267929077149,29.965192794799805,12.013500213623049
18081,IN,Johnson County,1.0,44.3,26.4,33485.0,7.895224571228027,31.123191833496094,28.302770614624023,32.67881393432617
18083,IN,Knox County,8.0,39.6,30.0,4149.0,11.309669494628906,35.756832122802734,36.00571060180664,16.927783966064453
18085,IN,Kosciusko County,5.0,44.3,24.7,12328.0,14.324385643005373,34.821868896484375,27.516752243041992,23.336992263793945
18087,IN,LaGrange County,6.0,37.0,17.5,2370.0,38.21749114990234,30.528921127319336,20.78122901916504,10.472360610961914
18089,IN,Lake County,1.0,41.1,27.2,73988.0,11.34349250793457,35.063533782958984,31.02616310119629,22.56681251525879
18091,IN,LaPorte County,2.0,42.0,25.6,13914.0,11.529097557067873,39.58975601196289,30.862966537475582,18.01818084716797
18093,IN,Lawrence County,5.0,43.8,20.3,5078.0,11.746417045593262,42.26284790039063,30.20240592956543,15.788328170776367
18095,IN,Madison County,1.0,44.2,25.7,16578.0,11.590807914733888,39.431617736816406,30.57393455505371,18.403640747070312
18097,IN,Marion County,1.0,36.8,26.6,193422.0,13.949029922485352,27.97835922241211,27.19435691833496,30.878253936767575
18099,IN,Marshall County,5.0,45.7,23.8,6047.0,15.064258575439451,38.77663803100586,26.484464645385746,19.674638748168945
18101,IN,Martin County,9.0,43.1,23.1,978.0,11.910112380981444,42.71067428588867,31.643259048461918,13.735955238342283
18103,IN,Miami County,5.0,50.1,25.3,3249.0,13.860949516296388,41.99559020996094,31.1240234375,13.019434928894045
18105,IN,Monroe County,2.0,29.7,22.7,38637.0,7.270166397094727,22.188032150268555,24.81537628173828,45.72642517089844
18107,IN,Montgomery County,3.0,50.3,24.1,4725.0,10.245965003967283,41.30668640136719,30.288240432739254,18.159109115600582
18109,IN,Morgan County,1.0,45.7,23.1,8323.0,11.889561653137209,39.30851364135742,31.550037384033203,17.25188636779785
18111,IN,Newton County,1.0,46.2,19.3,1176.0,14.252549171447754,42.78792953491211,31.08912849426269,11.870394706726074
18113,IN,Noble County,5.0,44.9,22.6,4330.0,16.395938873291016,41.976524353027344,27.89022827148437,13.737309455871582
18115,IN,Ohio County,1.0,41.4,22.1,643.0,12.354418754577637,43.13770294189453,29.824161529541016,14.683717727661133
18117,IN,Orange County,4.0,40.1,18.4,1481.0,16.827667236328125,46.58211135864258,25.669198989868164,10.92102336883545
18119,IN,Owen County,2.0,41.3,22.3,1960.0,14.593221664428713,44.36793899536133,27.936359405517575,13.102479934692385
18121,IN,Parke County,4.0,50.4,23.3,1443.0,13.80026626586914,40.51179885864258,33.69890213012695,11.989032745361328
18123,IN,Perry County,6.0,38.2,19.7,2194.0,9.702533721923828,44.73007583618164,29.452810287475582,16.114580154418945
18125,IN,Pike County,5.0,42.1,21.7,1230.0,13.210145950317385,41.742225646972656,30.93079376220703,14.116836547851562
18127,IN,Porter County,1.0,45.7,27.7,32880.0,6.413537979125977,35.046607971191406,30.10826110839844,28.43159294128418
18129,IN,Posey County,2.0,43.1,27.8,3928.0,6.5856242179870605,38.20888900756836,33.301734924316406,21.90375328063965
18131,IN,Pulaski County,4.0,44.8,24.4,1112.0,11.526551246643066,46.06032943725586,29.659364700317383,12.753756523132324
18133,IN,Putnam County,1.0,48.1,19.9,4162.0,11.132607460021973,42.37001037597656,29.721885681152344,16.775493621826172
18135,IN,Randolph County,6.0,48.0,22.2,2484.0,12.493504524230955,43.42127990722656,29.74424171447754,14.34097385406494
18137,IN,Ripley County,4.0,42.8,20.6,3473.0,10.673456192016602,43.64996719360352,27.62939071655273,18.04718399047852
18139,IN,Rush County,4.0,46.8,18.4,1602.0,12.64327907562256,46.42236709594727,27.023271560668945,13.911080360412598
18141,IN,St. Joseph County,2.0,40.0,26.3,52101.0,11.472944259643556,30.74456024169922,28.20838928222656,29.574106216430664
18143,IN,Scott County,1.0,36.7,20.0,1966.0,16.780155181884766,43.51897048950195,27.74805450439453,11.952820777893066
18145,IN,Shelby County,1.0,45.3,22.4,5765.0,12.663515090942385,42.42002487182617,26.24983787536621,18.666624069213867
18147,IN,Spencer County,7.0,40.8,25.4,2188.0,9.50395965576172,46.04696273803711,29.24829864501953,15.200778007507324
18149,IN,Starke County,4.0,37.0,20.1,1875.0,15.097803115844728,42.13458251953125,30.898271560668945,11.869341850280762
18151,IN,Steuben County,8.0,48.7,25.8,5168.0,8.8513822555542,39.62287902832031,29.77398109436035,21.75175666809082
18153,IN,Sullivan County,2.0,45.8,27.0,1804.0,11.264583587646484,44.20008087158203,32.4393196105957,12.096016883850098
18155,IN,Switzerland County,4.0,38.9,19.3,791.0,16.145044326782227,46.36701965332031,26.582103729248047,10.905832290649414
18157,IN,Tippecanoe County,2.0,37.4,24.1,40984.0,8.367508888244629,25.42002868652344,27.484739303588867,38.72772216796875
18159,IN,Tipton County,4.0,49.8,22.9,2671.0,10.703731536865234,40.81085968017578,23.81787872314453,24.66752815246582
18161,IN,Union County,1.0,43.4,23.3,933.0,12.564509391784668,43.35053634643555,25.56570053100586,18.51925277709961
18163,IN,Vanderburgh County,2.0,39.1,28.1,33511.0,9.919473648071287,32.49663543701172,30.57174491882324,27.012147903442383
18165,IN,Vermillion County,2.0,44.3,24.8,1552.0,9.035096168518066,43.35196685791016,33.3913688659668,14.22157096862793
18167,IN,Vigo County,2.0,39.0,24.8,17408.0,11.641075134277344,31.97648429870605,31.236909866333008,25.145530700683597
18169,IN,Wabash County,5.0,44.8,22.0,3923.0,11.209166526794434,42.61886215209961,28.046018600463867,18.125953674316406
